line_number,text,emotion_label
26556,tội chú quá mong_chú sớm khỏe lại,2
14975,xuýt nữa thì,0
28399,vào xem hu,2
18441,ngày_xưa chảm ngày_nay tiêm nhanh gọn,1
22158,mới coi like ghe lắm,0
28421,hú hú mà không thấy đến phun bực_mình,1
7596,bà nào đang là bé ba thì nên rút kinh_nghiệm nhen_hở ra là kêu li dị_zk để tới z mấy bà ngừng thở như_chơi nhen,1
7988,nể mỗi anh,0
25042,2 cái khách_sạn ko kinh_danh đc mà bị cháy nx,0
24426,cười,0
9729,khoái 3 thanh_niên video lâu r giờ vẫn được người_đời nhắc đến,0
26548,ông chủ nhà_ga này chơi lớn hơn khá bảnh_đốt cả tiệm ga,0
24172,cháy nổ bình_ga mà con_nhỏ kia cứ đòi phun nước,1
8293,mấy a cặp bồ nên học_hỏi a này,0
24090,nghe tiếng cứu hỏa mà sao lâu thế,3
738,xã_hội mà thành_phần_nào cũng có nên không tránh được,4
26383,fbt cháy chắc đến phê,0
11011,vừa bụng t gê,0
21297,sợ run,3
10252,rồi công_an sẽ hỏi_thăm,3
23160,xe chữa_cháy đợi cháy hết mới xuống để làm kiểng à,1
9896,ồ ngầu quá,0
17067,cám dg âm_mưu hãm_hại c tấm,1
7218,ra ngoài e_nể mỗi anh,4
27666,cháy mẹ khách_sạn,1
18859,thả ra lại làm hại cho xã_hội,1
9702,bản_chất của parky muôn_đời tìm bố,4
5220,dương,4
9194,há há,0
10553,day đâu 1 nhục 1000,0
13552,bản_chất hmob,1
4575,vô đó giờ trời mát lắm chắc hồi giờ chưa có xái muốn đi cho biết,0
3972,sợ quá nhỉ,3
21564,sợ,3
25118,coi bỏ,2
4460,riết rồi chết giờ nào k hay chết k biết nguyên_nhân tại_sao luôn thời_buổi này ngộ thiệt,2
3909,coi_chừng đó nha,3
6711,chiếu ở hàn mà đi xem cái nhĩ,1
317,nó hông_đc bình_thường,4
21741,nãy mới coi live trên fb,4
18895,pl phạt vài năm tù vẫn ra thôi chạy_án cũng giảm nhẹ nữa,1
24870,phát_nổ cuối anh_trai la bể bóng luôn,0
11219,ha,0
5473,hắn nói gj vậy mới người,4
26702,eo ôi,2
24073,hơi thở của lửa,0
3208,con_người này để xả_hội làm gì,1
24251,nhà bên cạnh,0
7475,cả 2 đều trả_giá vì ngoại_tềnh,1
13262,lazada,4
28378,nguy_hiểm quá,3
18822,boy phố là pải phạt căng vào để lm_gương cho tụi trẻ_con bây_giờ,1
25754,cảnh_sát phòng cháy đâu,3
3654,sao bảo sống ở nam an_toàn lắm đi đường cầm máy ko sao để xe ngoài đg ko sao,1
26435,bà kia còn chưa ns gì toàn nghe ông kia nói eo ơi sợ v,3
18179,cái này cho tụi nó đi đài_hạn chứ ở ngoài còn nhiều người chết nữa,1
5134,ê_nha,4
17667,các cháu vẫn còn rất trẻ,2
26179,xe cứu hòa kêu u_òa cho vui thôi a,0
26976,đã tết đâu pháo_hoa sớm thế,2
22623,rén,0
18189,đề_nghị pháp_luật sử_phạt vút khung_hình_phạt để răn_đe cho kẻ khác,1
14076,dừa,0
13290,phải_chi đẻ trứng vịt ăn ngon hơn,2
27034,hay quá bạn ơi cần những video chất_lượng dì vậy,0
24208,ôi vãi,1
20877,trong các tai_nạn thì cháy vs lũ_lụt thiệt_hại k_tả bằng lời dc 2 cái hotel_toang thật_sự lun,2
14148,đau hả s kh buông,2
20409,facebok có rùi ạ nổ hú_hồn luôn,3
14767,vãi,4
14950,ko tim mai_xui cả ngày,2
4142,dương vũ430,4
24755,phát cuối hoành_trán quá nhờ bớt táp lại t ns vui,0
1944,riết rồi t không dám ra đường luôn chài dừng đèn_đỏ bị xe tôn dừng đèn_đỏ bị ăn kéo,3
3518,mặc giáp vào,0
20229,ở sapa à anh,4
4464,phạt mạnh vào,1
9550,ngầu quá,0
12114,luv nhuc kh_tả lỏi,2
16453,của chị,0
18228,cả cuộc_đời còn lại của họ củng_k còn 1 ngày nào vui_vẻ chẳng có từ_ngữ nào thể_hiện được nổi đau mất con của cha_mẹ hết,2
8477,làm khổ 2 ng đàn_bà,2
6583,quẹo qua mấy đường người ta cấm thử trải_nghiệm gian_khổ là gì,0
1398,gì vậy ko biết em_trai kia có bị sao ko chỉ sợ nó cho lây_nhiễm gì,3
15260,tưởng ai,4
6619,tuyệt_vời anh ạ,0
6036,phương nguyễn,4
15076,người quay_niệm phật,0
6236,uyên,4
25205,bình ga nữa,4
26670,nước_ngoài người ta hạn_chế tổn_thất việt_nam thì cháy xong tới xịt nước bớt bụi,1
1595,kẻ ngông cuồng_phạt thật nặng,1
24569,sao không thấy cứu hỏa nhỉ,3
9750,nhục đang học kiến_trúc thành,1
4599,vn rất an_toàn,0
273,câu sau ổng nói m coi_chừng t á,1
19831,sợ quá cầm camera lên để đc bất_tử,3
17645,vụ này mà nhà_nước không xử nặng làm_gương thì sau_này sẽ xảy ra nhiều vụ tội cho cô gái ấy ra đi vs hi_vọng tương_lai,2
14788,tội ông kìa v trời,2
3493,ko dám dừng đèn_đỏ nữa lun,0
10853,té nhẹ z,0
6499,tướng của a_tiến ma xuống được địa_đạo cũng căng ấy nhỉ k,0
16917,haha,0
1485,nguy_hiểm quá luôn,3
17689,các ba_mẹ bé 24 ng kia dù gì vẫn còn biết con họ tồn_tại còn sông còn mẹ của cô gái kia mãi_mãi mất con k nhìn thấy con nữa_thương cho bà ấy,2
19825,dịch_bệnh mà_còn nhiều nơi khổ vậy,2
10960,oimeoi,0
21151,thương quá,0
15791,em quay_cuồng trong mơ_hồ,0
17448,pháp_luật nên thay_đổi là 14 tuổi trở lên là phải chịu trách_nhiệm pháp_luật giới trẻ bây_h k biết chúng_nó sẽ còn làm gì tiếp,2
2627,bữa nay ra đường phải mang áo_giáp,3
624,anh tùng bảo_trọng người_nhà và dòng_họ anh sẽ hưởng_thụ quả báo hộ anh,1
28152,thương,2
19365,8 năm 6 tháng quá ít,2
1172,tao đâm hồi nào,2
9560,khánh là be min ̂_̛ ̛,4
8375,hảo hán,0
4839,trách thằng bán đồ,1
24381,nước_ngoài khi thấycháy nhà chạy người việt khi thấy quay video đứng xem,1
6773,hầm này là có nới rồi chứ trước nhỏ hơn nhiều,4
17546,một mạng người có 8 năm thôi sao,2
1661,loạn quá,1
28252,sao nổ v ạ,3
20971,sợ luôn ấy,3
19030,t muốn đc sử_đám đó bằng luật đời,1
3233,công_an vn tuyệt_vòi,1
20522,cháy ở đâu_đó,4
1894,vậy mà ở phong_điền tôi cũng bị mà báo công_an không xử_lý cho tôi,1
20769,gê quá kg biết có ai bị sao kg ạ nam mô a_dj đà_phật mong kg ai bị sao,3
23341,haz ghê thế_tội wua đây là lí_do mình thích ở nông_thôn,2
9134,chip um_ổn,4
27515,trơi ơi ông làm chúng xanh các con hêt đường_sông vay ông ơi tai_ương đem tơi đủ chuyên hêt dich covit lai_bi cháy luôn khổ thật,2
16670,m xui,1
18162,nchung là ai cũng buồn nma ng buồn vx lad bome chị đó thui ạ mong chị có kiếp sau tốt_đẹp ạ,2
8664,phát này nhìn thật ko phải nhìn đểu,0
23579,2 ks 2 bên nữa chớ,4
6507,cháu hối_hận quá lần đầu_vào hcm bị ốm_ko có đi được địa_đạo củ_chi không biết bao_giờ mới có dịp vào lại,2
25985,cái vụ này ở lào_cai ạ bạn,4
6226,công_an phường quận thành_phố,4
14389,ê thằng nào ghép nhạc zậy bay,1
9948,nghiệp đến nhanh,2
27757,thôi còn người thì còn của cầu chúc cho chú chủ nhà mau khỏe,0
22059,sao cháy,3
10971,em lo học lớp 2 mắt nó bị lag mà chứ nó có nhìn đểu đâu,3
28337,dịch_bệnh làm_ăn khó_khăn mà_còn bị như thế_này thì haiz,2
124,quá nhanh quá nguy_hiểm,3
13678,parky con,1
14326,mai bỏ nghề,2
20905,rồi cháy thiệt_hại nhà bên cạnh có đền_bù cho họ k,2
1747,rồi công_an động vào dc k,4
27123,cầu xin không ai bị gì,3
24444,sợ quá xịt xăng vô cho đỡ sợ,3
17080,thằng bắp cùi,1
170,thương em quá trời,0
944,dừng xe kiểu này ka,0
16082,sao ko cưa dưới gốc hả các bạn lần nào thấy ai cưa trên ngọn cũng lo_dùm họ quá,3
7689,hoàng chung,4
6817,tôi nghĩ nên chiếu_phim lịch_sử việt_nam vào buổi cuối tuần từ cấp 1 trở lên màn_hình to ở sân trường,4
25209,tội cho 4 bé bị mắt kẹn bên trong quá mong là 4 bé ko sao,2
2855,con_người việt_nam với nhau mà tại_sao ác_độc quá nhân_cách lối sống ở đâu trời,1
10528,ê_í là ng chăm_chỉ tự_tế tương_lai còn chx hẳn hoy mà mí ng kỉu như này tương_lai sao này thì như nào nhỉ nhà nc nui hả,2
13794,t nhìn đểu m đấy m lm j tao_bá vô đây,1
744,he huy_nguyễn,0
21001,bạn biết vụ cháy ơi tôn_đức thắng hông nhà mình gần đó bác hàng_xóm nhà mình mất rồi bạn quay mà mình sợ quá,3
24596,ơ_thế trong khách_sạn đôi nam_nữ,0
8590,vi_khuẩn đã nói hẹn_hò không có nghĩa_là yêu nhau,4
24377,dịch_bệnh đã chớ khổ_thân,2
22125,úi giùi cháy to qá,1
20170,bễ bóng nghen,0
9512,vẫn chưa vừa_lòng tôi lắm,2
23831,năm nay nhiều người chết thế,2
2265,đứng im_họa cũng đến,3
24270,eo ơi,2
18757,trẻ trâu ở miền tây t thấy sống chơi còn có ý_thức tình_cảm pla pla cao hơn hẳn bọn trẻ trâu đỗ thu nói nghe mang tiếng đỗ thu quá,1
27710,ở đâu đấy b,4
24128,đông anh cháy sếp ạ,0
6055,hải_hà ha,4
5645,có răng thỏ,4
12283,sao mấy thằng này không gặp mình nhỉ,2
13243,đau 1 quê 10,2
10797,quá_khứ thì thất_bại hiện_tại thì lưu_vong tương_lai thì lòng_vòng chờ ngày chui xuống lỗ đất chẳng có để ở nhà chẳng được đứng_tên nâng miếng giẻ lau lên phải kèm theo cờ mẽo,2
19486,thả tự_do cho các cháu thả cho rơi tự_do,1
17844,xữ thật nghiêm để thế_hệ trẻ nhiền vào làm bài_học,1
6345,k thoát đc,2
11768,đau 1 nhục 10,2
18765,giờ bọn trẻ trâu phóng xe bạt mạng kẹp 3 các kiểu gặp bọn nó run hết người,3
13402,cắn yếu liếm mạnh,1
19762,lực_lượng chức_năng quá quá là cham,1
14594,ngeri bgt itu kalo mesin gergaji nya kena kaki,3
10603,gặp tao chắc 3 kil,1
23436,giọng bắc nghe thấy thảo_mai thế k,1
245,đậu chờ đèn_đỏ giờ nguy_hiểm luôn rình_rập,3
7959,a ngoại_tình nhg_a lại là người chung thủy,2
23410,làm cả đời mất trong 1 ngày còn fai đền_bù cho ng khác nữa,2
26902,thế là mất_trắng rồi,2
18092,cuộc_sống bồng_bột mong cuộc_sống nhẹ_nhàng để các cháu làm lại,2
11661,colen sắp ngầu rui ạ,0
14342,tội,2
11818,htrc đi chs về cũng bị 2 con báo đi ngược đường chửi quay xe lại thì 2 con báo lai chạy trả hiểu kiểu gìi,2
28119,tiền đâu mà đền trời,1
19240,gì mà chả có tí răn_đe bảo_sao ngày_càng nhiều oan,2
14209,mẹ_con nhà cám đang cưa cây để hại tấm,1
13962,trang chi,4
23508,đẹp,0
25539,nát cái khách_sạn,1
19814,cháy cả dây_điện,3
8419,đã k thik_r mà cứ ép t yêu mỗi vk t thôi,2
2587,9 9 4 linh,4
22274,dã_man quá,1
28667,bảnh có_thể múa quạt_dập đám cháy nhưng bảnh trong tù r,2
10175,mốt ra đường che_mắt lại,3
18084,một mạng người 8 năm tò chắc_chắn sau_này còn rất nhiều người chet oan,2
9192,dung,4
4526,chịu r,4
27918,dịch_bệnh đường thoáng mà cháy xong cứu hỏa mới tới,1
19190,thương cho e nó xót_xa lắm,2
26542,sợ quá,3
16319,kéo cug ko noi,2
28561,ngay cạnh cái khách_sạn không biết_mấy người đó chạy kịp không,3
15056,tấm cám live action,4
8410,ủa sao nghe câu vẫn ju vk_thương con nhưng vẫn ngoại_tình giống ck mình hay nói vậy,0
25942,điện đứt như_thế đi lhun nước vào chẳng may_điện đi qua nước mà tay lại chạm vô nước nữa thì đi luôn cả a_cứu lửa,3
9586,cha_mẹ nào mà có con như này chắc hảnh_diện với đời lắm,0
10167,xuống xe cái có ngay 2 cái mũ,1
22599,cháy quán đt bên cạnh kia mới thiệt,1
4750,đạt m54,4
6241,hồng,4
7714,tại_sao nhiều vụ ntn mà các bà cứ thích lm bé ba để r bị ntn,2
22132,hu anh ơi xem này,2
7375,rất dứt_khoát,4
2891,ê_ôg ah tao cũng ninh_kiều cũng cần thơ tao nghe xong hết hôn_hên sao ko phải,2
12656,oai 0 11 quê 9 9,0
14522,đúng người đúng thời_điểm đúng video,0
14090,mấy thằng này trên núi à,1
20459,cháy sang nhà bên cạnh kìa,3
17286,nabi bé,4
28709,ở đâu vậy bạn,2
15928,cuối_cùng vẫn k dám buông cái cưa đúng ng làm lâu năm chứ phải ý chắc mai,2
24228,xây nhà liền kề_sát nhau không có khe hở thoáng đến khi hỏa_hoạn thì toi,2
3503,vải ò,1
8241,a ck này dk ấy,0
28702,đây có phải ở rừng thông_thanh hóa không vậy bạn,4
23077,đang nổ bình_gar ai dám vào phun hả zời,1
8100,đúng chất người đàn_ông của năm mong mây e tiểu_tam biết thân biết phận_vật thế_thân mà đòi_hỏi quá thì chỉ có thiệt_thân thôi,1
5434,chỉ mong luật_pháp sửa_đổi luật tự_vệ khi đối_phương có sử_dụng vũ_khí uy_hiếp đến an_toàn tính_mạng chúng_ta có quyền xử_lý lỡ nặng tay cũng ko kết_án,1
13823,vua lam_te ray chan_tay can tot,1
28144,phép_thuật win,0
17775,đẹp quá 3,0
8976,zn ngân,4
20469,gas nổ vậy_mà kiu đi xịt nước vô cho ảnh_hưởng thêm hay gì,1
393,chắc mặc áo giáp ra đường quá,3
4802,xã_hội đâu cần những người như_vầy,2
5516,sợ nhất những thằng không nói im_im tới lụm cái rồi đi trích_trường con,1
25034,ở đâu vậy ak,4
66,21 h 8 4 hả lúc này t cũng đang ở ngoài đường luôn á_chài hên bên đường khác t ở cần thơ,4
2920,trí khôi_sợ thật,3
266,chỉ có ở cali,4
14203,chưa đứt mà mấy ông cố nội ở dưới kéo cho cố vô để nó bật lại,1
13097,xử_lý nghiêm,1
1969,nỗi sơi mang tên sợ có thằng tùe phía sau chạy lên thọt một cái,3
25224,sợ thật,3
16902,đau hả sao không buông tại tôi còn thương em,2
8287,thật_ra chúng_tôi ko bao_giờ bỏ vợ,0
3729,qua nguy_hiểm,3
8835,luật hoa_quả không chừa 1 ai,0
8755,sợ thế nhìn thì bảo nhìn đều ko nhìn thì nó bảo_khinh nó à mà ko nhìn giờ gặp các cháu là phải chuyển_hướng,3
6407,tu_hào việt_nam,0
12392,trước đag đi chơi với con_cháu cũng gặp 3 báo thủ_phóng cái vèo xog_nghiêng bên nọ đảo bên kia ấy thế mà hai gì cháu đi đc một đoạn thì lại gặp 3 báo thủ_đag nằm xỏng xoài,0
26021,toang rồi gầy dựng bao_nhiêu năm giờ mất hết tất_cả,2
24874,sao ko thấy ai ra ngoài vậy,4
3411,ê_tr đi học tối có mình ên sợ nha,3
986,vy,4
23786,chắc là năm sau về quê chứ ở đây sợ vãi,3
11475,đẻ đau háng loại này vài bữa cũng ăn_hại,2
22978,cháy ghê_ch koa,1
15876,cho tiền bao_nhiêu tôi cũng ko chèo lên đâu,1
4593,10 điểm cho các chú ca nhanh gọn dứt_khoát,0
20126,không lo giúp mà quay video gặp tui lấy xăng tạt lửa,1
18936,nhẹ quá nhỉ_cơ mà cũng xong rồi gia_đình cố_gắng vượt qua còn lũ kia_cố mà cải_tạo trả_giá xong rồi ra_đời làm lại đến lúc ra còn phải trả_nghiệp đời nhiều lắm các em à,2
22321,sợ vl hu,3
2381,camera khăp nơi thoát bằg niềm tin à,3
22034,tội quá à,2
5873,tưởng quay đoạn tóm đc,0
15978,tấm cám thời 4 0,4
22202,tội quá,0
11652,e t j e t,0
10987,chắc hướng nội hết phần đời còn lại,2
19015,mấy ng này còn gặp lại dc còn cô gái kia thì ko,2
28679,khác gì bom,3
27200,sợ quá nè,3
12405,đưa thằng bt chạy ko đưa,1
17746,thế_kỷ 21 rồi các cậu ấm cô chiêu_liệu thần_hồn pháp_luật nghiêm_minh ko phải có tiền là giải_quyết được đâu nhé thượng_tôn pháp_luật làm sai thì phải chịu trách_nhiệm với pháp_luật,1
10652,lamthanh han ༝ •_˶ ྀ_ི ა_hoàng yến nhi,4
13205,gặp ở xóm a câu xin_lỗi là ba_mẹ mày,1
26640,lỡ cháy sang nhà bên kia ai chịu,3
28281,tại_sao ko phải cháy nhà bán vàng_mã nhỉ,0
25474,trk vụ quán karaoke trần_thái tông_thực quá nhiều ng rất sợ,3
12947,hahahaha bổ_túc,0
3535,nó bảo_bố hết tiền ăn cơm rồi cần nhà_nước nuôi thời_gian,1
12298,xem x tự_nhiên ht táo_bón,0
27587,nguyên_nhân dẫn đến cháy là gì thế mn,4
20835,thương quá,2
7310,lạnh toát,3
6591,hóng phim quá trời,0
578,suy,2
14902,tim để miễn_nhiễm vs mấy cái cmt kia,4
18828,đứng vành_móng_ngựa tưởng ăn_năn hối_hận lắm nhưng chắc gì cno đã thèm qtam nta đau_khổ như nào,2
21005,sợ qué,3
3598,stres quá lâu kiểu,2
15312,kí có nên cười k_tr,4
7021,cách đây 20 năm đã chui đến tầng bò còn nữa nhưng bỏ_cuộc,0
23068,đợi cháy hết mới dập,1
16092,thk nào cười,1
26151,mấy chị_em phụ_nữ hóng kinh_qá,2
12574,clip kiểu này thì lại khổ cho gia_đình lo tiền nộp phạt,2
18041,thương cô ấy quá mong_kiếp sau cô ấy sẽ hạnh_phúc hơn,2
13154,tôi thấy dc tương_lai các e sau_này dc ăn cơm nhà_nước,0
16271,tính làm vua khỉ à,1
13648,quả báo đến nhanh thật,2
21465,cháy kinh_chua,1
6587,đó là đường_hầm tm chứ thật tế chỉ lết đi,2
2933,nên xử_phạt thật nặng cho đi 10 năm lao_động vất_vả k công,1
17191,iu oi,0
12173,video này từ 2022,4
27929,so wau,0
24371,sợ hoq,3
3109,bắt rồi này,4
18327,nhốt thì tốn cơm,2
5799,lộng_hành quá,1
14988,miền tây mới có dân_chơi dậy nè,0
9071,nhìn quả xe kiểu,0
26905,ở nhà liền kề cũng có rủi_ro sợ thật,3
660,100 sẽ có đứa vô_cmt kêu ổg nhắc_nhở hoặc ôg kia chs đt trên xe,2
17677,thà đi lâu_lâu tí 8 9 năm về chúng_nó còn sợ chứ đi vài tháng rồi về thì chúng_nó xem như chiến_tích,1
20935,nhà bạn em bán ga cũng bị nổ như z á_tr sợ,3
9687,hướng nội cả phần đời còn lại,2
14624,kejadian sangat begitu cepat,4
9386,mê lusi,0
8291,đấy các bé 3 cứ đòi ngt ly_hôn_vợ cho lắm vào,1
9872,chưa cả kịp bốc đầu ha woai chán ghê,2
19853,có đôi nào ngủ trong khách_sạn k biết chắc đái ra máu,1
21679,clm,1
14685,rồi cái chân bao_nhiêu sẹo đây,2
19695,mé trong 2 cái ks cái cặp nào chạy ra mà mai lên báo tao lo cho hp gia_đình nó quá,1
7912,nhiều con trà xanh lại muốn mình là bà cố nội của thằng đàn_ông lăng_nhăng,1
7059,thế_giới nghe kể phải nể_phục việt_nam kiên_cường gan_dạ,0
25604,cứu hỏa bật cả loa xin nhường đường mà có thèm tránh đâu,1
3103,đúng là loài_người độc_ác quá nhiều,2
27557,hai cái khách_sạn kế bên lung_lai với thêm cháy điện nữa thôi còn gì,1
3013,lỡ có người khác sao,2
20706,xem xong hãi luôn,3
26997,sợ quá_lùng hay chị có nấu bên này kêu_lùng nhớ tắt ghê quá_lùng chuyên_môn kh tắt,3
27280,tảng của không tảng mạng,4
23382,thương_thât chứng_kiến như_vầy sợ lắm luôn,3
25093,tiep di_a,4
18167,mấy bọn được trả tự_do t thấy bực quá,1
20924,tán nc vào chắc cháy to nữa,1
530,quá nguy_hiểm cho người_dân,3
13645,ha ha ha ha ha ha ha ha ha ha ha,0
1416,đó là lý_do bạn gái bảo đèn_đỏ nhưng t vẫn vượt,0
8440,ngoại_tình nhưng a vẫn có_sĩ diện của thằng ngoại_tình nha,1
1549,nhỡ đâu_động vào boy phố k bt nó có gọi đàn ra lùa k nhỉ,3
8044,đó ai mà ý_định làm b3 thì hỏng ấy mình nghỉ đi nhe mấy chị chứ gặp mấy thằng ko bỏ vợ thì mấy chị bỏ_mạng đó thấy chưa tỉnh lại đi nhen,1
26158,cứu hỏa vn luôn_luôn chậm chễ,1
15583,một video nhiều cung_bậc cảm_xúc,0
27501,dã_man,1
8469,a chỉ ko chung_thủy với vk thôi chứ bảo bỏ vk a_ko làm dc,0
2764,trời trời tự_nhiên dừng đèn_đỏ cũng bị dị_kỳ dị_tèn,2
13500,trông có ra người không chứ lị,2
5694,hô_la như_vậy mà ko thấy ai giúp_đỡ hết,2
5870,bắt ngay thì phải,1
1156,nhiệm_vụ tân_thủ nhập_môn ạ,4
26122,tội,2
640,nhi ê_má cảnh_giác,3
7758,ulatroi gần nhà tui,1
18679,z còn co gái biị_tông thif sao ngta mất đi cả cuộc_đời,2
17495,tội_nghiệp bạn nữ đứng yên_ko đường nào thoát được,2
174,rồi bạn đó ntn rồi ạ,2
9093,siu dep trai,0
11016,gặp mấy kiểu như này sợ mang họa vào thân lắm,3
68,trời ơi trời sợ quá trời khổ thiệt_tội_nghiệp em dừng đèn_đỏ quá,3
14935,buông phát 1 anh,1
1157,lay so ban oi_h,4
6797,đánh thì gian_khổ nguy_hiểm đánh giữa lòng địch hy_sinh ko_kém nhưng bây_h cứ có cái j thì đám hậu_sinh lại vơ hết chiến_công về đâu_đó,1
12344,xinh yêu,0
2483,thư,4
10084,chắc t sợ,3
27359,khổ thân_gđ cháy hết rồi em oi thật là tội_nghiệp quá trời quá đất luôn,2
2031,chỗ tui lúc cx vậy á,4
7265,là do cãi nhau nó nóng nó xử luôn chứ ko phải nó thương_yêu gì vợ nó đâu người mất thì đã mất rồi nó nói sao ko được,1
4342,chỗ này gần nhà tui nè,4
8061,lại còn thế nữa,0
6008,việt sợ quá,3
16664,bịp dởn kiểu gì v tr,3
15244,m,1
5368,cá tháng tư,4
2886,xã_hội này sợ quá,3
24754,nhìn mà thương quá,2
11810,t nhìn đểu m đấy s sao,1
20956,sao mình lại đọc ra là khách_sạn máy_nổ 2,2
470,ngoc_minh nhu,4
3434,ủa sợ v trời,3
14311,quá nguy_hiểm,3
23006,cái xe hú nữa ngày chưa chạy tới,1
15301,tr ơi tim cái cmt dữ v tr video t đăng lên xh đi cmt dạo lên xh,2
26679,hu sợ quá,3
7893,nể_phục a_sát đất,0
1216,tội anh nạn_nhân quá ghười đàn_ông bị bắt là đán,2
15645,“ giọng hát của bạn khiến tôi quên hết mệt_mỏi ”,0
25063,nhìn cảnh này xót thực_sự công_sức làm cả đời cất được ngôi nhà vợ ck nương_thân_vào đấy bao_nhiêu là tài_sản_tích góp,2
10033,rồi oai_dữ chưa,0
6224,phong,4
25975,ở đâu vậy mn sợ quá,3
17777,thương em quá,2
3900,h da đường độc_thú dữ k,3
12020,vừa lòng lắm,0
7187,2 con nhà mình mong đi xem mà phim gắn 15,2
19830,cứu hỏa đến để xem cháy ak haz vãi,1
11641,3 bn này tui chấp 1 tay 2 chân,1
24928,ở đâu vậy ah,2
28601,nhà bán ga giờ đền tiền 2 nhà kia bể nợ,2
24526,cháy lan r,3
20981,kinh quá anh ơi,3
18725,tụi nó chỉ ở tù còn có_thể gặp còn có ngày ra còn con ng ta chết thì ko bao_giờ gặp lại dc nữa,2
1832,mới về tính lấy số,4
19411,xin chả tự_do,2
18479,sao k tuhinh,2
11645,mèn mén,0
8998,mẹ roy bier,0
4585,tài_tuấn là sao ta,2
7022,2400 tim,0
20544,moá mới học pc xong,1
26857,không nên đứng gần quê em bị ngay ở chợ mà bao_nhiêu người_bỏng thương_tâm,3
9636,k biết phải nói gì thanh_niên giờ k biết nghĩ gì,2
26518,thế thấy xe cứu hỏa kêu mà k thấy đâu,4
13634,r quê một bụm luôn,1
18518,đời vô_thường sống_chết có số thật_sự,2
7355,cho_dù phải đi tò anh cũng ko bỏ gơi em,0
27101,úi,0
17465,r làm đc gì tụi nó hả ca nó ăn_tiền hết r,1
8351,bây_giờ vợ lại có th khác thương thay,1
590,chí hào_ác thiệt chứ,1
11931,quê nguyên một cục luôn,1
18523,mặt bọn bị_cáo thấy chưa ân_hận_lăm,1
18911,tôi mong các bạn ấy được thả tự_do,0
21220,sợ vãi,3
4657,phải này kh,4
25085,vãi cả cứu_hỏa chờ tắt lửa mới vào mang tiếng,1
19746,htrc chỗ gần nhà t còn cháy nhà_máy giấy dập lửa từ 7 h tối đến 7 h sáng hôm kia,4
171,có lm ji đâu k,0
12601,rồi kiểu này gái chê hết,0
629,tim để gia_đình hạnh_phúc bình_an,0
26056,hình_ảnh ct side đi save súng để bom t side nổ,0
7766,đáng kiếp cho kẻ ngoại_tình,1
3550,ui hãi vãi luôn,3
7791,mấy em b3 nghe mà tìm đường chạy đi thôi,0
16919,xỉu,0
1444,chắc mốt ra đường mang giáp,0
19078,nghe nhói lòng,2
10341,cho chừa,1
9520,sao ko hỏi t ta phải chi hỏiaf đỡ bị té quê r,2
526,quận linh_kiều,0
19279,1 mạng người chỉ bằng 8 năm 6 tháng,2
27930,nhà mình bố_mẹ cũng bán gas xem xong mà khóc luôn_thương họ ghê_giờ nhìn thấy cảnh này lo ở nhà quá,2
5631,solo leveling,4
2552,cần ng tim và xem nhật_ký,4
4541,nó bị công_an bắt rồi,4
2071,haris dừng đèn_đỏ cũng k yên,1
22134,tr nguy_hiểm quá,3
8541,anh chỉ muốn thêm không muốn bớt tại_sao em cứ ép anh,1
1603,noi j ko nghe,4
8299,đã k thích còn cứ sui,1
9949,đáng,0
26466,sợ qá,3
8949,hướng nội đến hết phần đời còn lại,2
21369,nổ như này hời ơi a nek,1
20160,máy nhà gần đó chắc cũng sợ quíu hết,3
25491,jo biết video này thỏ quay luôn,4
4823,a bị đâm đẹp_trai vãi,0
25782,quá đả,1
14954,dũ,4
8582,đã bảo ko bỏ vk mà con ny nó ko nge,1
11486,đẹp bị khờ,1
12039,xả xui tại đây,4
19644,cứu hỏa muốn cứu thì điện_lực phải ngắt_điện thì mới xịt nước đc_cmt kêu hú còi mà k vô_dập thì tôi thua đó,1
15208,het cu,3
6162,thực_tế thì ngoài bắc có 1 vài trường_hợp trong nam thì cũng 1 vài trường_hợp trên 1 con đường,4
11594,cái kết còn đứng lên đi đc thì hơi tiếc_nha,2
13807,chưa gặp trường_hợp này bao_giờ,4
4445,dung,4
12464,hướng nội_suốt phần đời còn lại,2
22913,ở sapa đúng không ạ,4
4642,đang ảo_giác,4
8954,sao lúc đầu ko đội nón_khúc sau có đến 2 cái nón,4
14125,đến lay đi trên đường nó chả nhìn,1
15814,ghép nhạc khác thì t đã k cười như điên rồi,1
6196,bao_nhiêu lượt xem đó tui sợ quá,3
19530,phat that_nang vao cho nhug dua tre sao nay coi đó làm gương,1
19094,cái bọn ăn_không ngồi dồi làm phiền_thiên_gạ này sau_này ko biết hối_cải đâu,1
6782,sao đó h ko xuống,0
28530,sao cứu hỏa lâu đến thế ạ,2
8232,vừa lòng,0
2905,sợ quá,3
3067,nó mà dùng kéo dính máu hiv nữa thì đen thật chỗ t trước chuyên có trò này giờ công_an làm gắt hơn thì bọn này nó dạt đi đâu rồi ko biết nữa,3
11407,thích nhìn đểu tao không k,1
4869,ha bị bắt r,0
26635,ko có đôi nào chạy ra_nhở,0
4623,kala koba safe sa_davao,4
19559,sao ko phạt tiêm thuốc hết đi,1
15003,kao thấy hơi mệt tim nè bây,0
23997,nhìn hay thật,0
17535,buồn vậy,2
