line_number,text,emotion_label
11855,cả đời còn lại lên núi sống,2
10033,rồi oai_dữ chưa,0
6224,phong,4
25975,ở đâu vậy mn sợ quá,3
17846,hãy xử_phạt thật nghiêm_minh vào tội cho người mất oan,2
3900,h da đường độc_thú dữ k,3
12020,vừa lòng lắm,0
12366,gặp em cân 3 có deo thì chạy,1
4272,riết rồi gặp toàn gì đâu không à,1
12283,sao mấy thằng này không gặp mình nhỉ,2
3524,nó hỏi mày có đau không hy,2
24526,cháy lan r,3
20981,kinh quá anh ơi,3
7795,sao giờ tảm_tiêu lên_ngôi vậy ta,2
1832,mới về tính lấy số,4
11904,hướng nội hết phần đời còn lại,2
2056,nó chán ăn cơm nhà,2
11645,mèn mén,0
8998,mẹ roy bier,0
7022,2400 tim,0
18024,tòa tuyên như này thì còn nhẹ quá chắc gì mấy đứa này đã biết hối_hận,1
26857,không nên đứng gần quê em bị ngay ở chợ mà bao_nhiêu người_bỏng thương_tâm,3
26518,thế thấy xe cứu hỏa kêu mà k thấy đâu,4
18001,phạt nặng vào,1
17613,tội_nghiệp bạn ấy thật_sự,2
7355,cho_dù phải đi tò anh cũng ko bỏ gơi em,0
27101,úi,0
10157,hay dỗi,1
9344,anh cất cái mắt đê,1
6627,đố khoa_học giải_thích được công_trình thế_kỉ này,1
18761,toàn bọn nch mất dạy thử nghĩ có là người_thân mình thì có dám nói câu đó không,1
7700,bé 3 thì an_phận đi đòi danh_phận chi để mất_mạng có nghĩ tới cha_mẹ ko cha_mẹ vừa đau_lòng vừa nhục,1
18911,tôi mong các bạn ấy được thả tự_do,0
21220,sợ vãi,3
4657,phải này kh,4
26693,sao ko cháy sang mấy nhà bên cạnh nhie t mới nghe đc câu đấy ở cuối video,1
19746,htrc chỗ gần nhà t còn cháy nhà_máy giấy dập lửa từ 7 h tối đến 7 h sáng hôm kia,4
171,có lm ji đâu k,0
12601,rồi kiểu này gái chê hết,0
629,tim để gia_đình hạnh_phúc bình_an,0
26056,hình_ảnh ct side đi save súng để bom t side nổ,0
5882,sao bảo hn k có cướp_giật chỉ có sg thui hj giờ toàn hn cướp_giật,1
3550,ui hãi vãi luôn,3
7791,mấy em b3 nghe mà tìm đường chạy đi thôi,0
16919,xỉu,0
1444,chắc mốt ra đường mang giáp,0
26628,khổ dịch_giã rùi lại còn thế_này nữa nhưng còn người là còn của ta làm_nên của chứ của không làm ra người mong_mn mạnh khỏe,2
18997,vậy_mà có những video các chú csgt 141 truy_lùng hay ngăn_cản bọn phóng xe như tên_lửa thì vẫn nhiều thành_phần vào bão_táp thậm_tệ lực_lượng chức_năng thấy hậu_quả để lũ trẻ lộng_lành chưa,1
526,quận linh_kiều,0
14141,tấm cám chuyện chưa kể,2
19511,thương cho người mẹ sống nhưng trong lòng đã chết theo con,2
5631,solo leveling,4
2552,cần ng tim và xem nhật_ký,4
4541,nó bị công_an bắt rồi,4
8655,lạnh buốt_hoàng thik nhìn đểu t k,1
22134,tr nguy_hiểm quá,3
5597,nó coi_thường luật_pháp cho_nên nó làm như_vậy,1
1603,noi j ko nghe,4
25085,vãi cả cứu_hỏa chờ tắt lửa mới vào mang tiếng,1
9949,đáng,0
26466,sợ qá,3
8103,chịu với mấy ông bây_giờ ăn phở mà ko muốn bỏ,1
20160,máy nhà gần đó chắc cũng sợ quíu hết,3
25491,jo biết video này thỏ quay luôn,4
4823,a bị đâm đẹp_trai vãi,0
10982,nữa đời sau vào wc trốn,2
14954,dũ,4
4757,chắc là cố_tình muốn ăn cơm nhà_nước,1
26741,cháy nè e coi gas nổ kìa,1
12039,xả xui tại đây,4
7211,đấy chị vợ sướng nhé lấy dk a_ck chung thủy v còn j,1
15208,het cu,3
6162,thực_tế thì ngoài bắc có 1 vài trường_hợp trong nam thì cũng 1 vài trường_hợp trên 1 con đường,4
10234,hướng nội hết phần đời còn lại,2
13807,chưa gặp trường_hợp này bao_giờ,4
4445,dung,4
13245,là babyshark buồn ngủ,2
22913,ở sapa đúng không ạ,4
4642,đang ảo_giác,4
8954,sao lúc đầu ko đội nón_khúc sau có đến 2 cái nón,4
5430,bắt ngay,1
2615,đèn còn 2 s xanh mà ngồi như chờ tròng,1
6196,bao_nhiêu lượt xem đó tui sợ quá,3
1144,êk chạy xe ở khu_vực hưng_lợi cx có thấy mấy thằng chạy xe lạng_lách nẹt pô,1
843,ε •_hên nó k lại tấn_công tiếp chứ mấy thằng ngá_đáo hay tấn_công khi nào gục thì thoy,1
6782,sao đó h ko xuống,0
15851,tấm cám đời thực,2
8232,vừa lòng,0
2905,sợ quá,3
3067,nó mà dùng kéo dính máu hiv nữa thì đen thật chỗ t trước chuyên có trò này giờ công_an làm gắt hơn thì bọn này nó dạt đi đâu rồi ko biết nữa,3
13818,rồi thanh_niên kia cười báo_thủ báo_thủ lại đến kiếm bố của thanh_niên kia,1
4869,ha bị bắt r,0
26635,ko có đôi nào chạy ra_nhở,0
4623,kala koba safe sa_davao,4
18563,cần xét_xử người giao xe nữa,1
15003,kao thấy hơi mệt tim nè bây,0
23997,nhìn hay thật,0
6491,có_lẽ kiếp trước tôi là một trong những người tham_gia chiến_đấu bảo_vệ tổ_quốc vì chỉ cần nghe và thấy những thứ liên_quan tới chiến_tranh tôi lại rơi_lệ,2
8741,vừa lòng t quá mà,0
19512,phải phạt thật nặng để dăn đe,1
138,đấy mn cứ bảo đi đường bthg ai làm j m,2
26902,thế là mất_trắng rồi,2
17078,xém nớt nài,0
12932,dan ong,0
10115,sao ko cho tụi nó mượn 3 cái quần_đội lên rồi về,1
2836,gây thương_tích nhẹ để lấy cớ vào trại để thực_hiện hành_vi nạn_nhân thật_sự,1
15200,cung duoc,4
3264,tác_dụng của kem đánh răng,4
2250,có bồ_đổi tên khỏi ra đường luôn,3
5118,tiêu rồi,3
27100,k thấy ai nhảy vào dập lửa nhỉ,0
25132,tội cho chủ tiệm quá đã cháy nhà gas còn phải đền nx,2
8021,làm tốt lắm chàng trai các chị_em rút_nghiệm nhé,0
10322,hướng nội_nửa đời còn lại ln,2
27503,đg lụm_ny trong khách_sạn báo cháy nhà kế_bênh kéo quần chạy hok kịp,0
7280,mấy b3 k xem t_sao cứ đòi công_khai bắt ck bỏ vk bao_nhiêu trường_hợp bỏ_mạng rồi,1
20447,vô_trang coi sợ vãu,3
24281,mấy nhà bên cạnh ảnh_hưởng cũng tội,2
20901,ở đâu_đây,4
14195,game 1 mang,0
24165,đm nói nhiều vl,1
20682,đền ốm luôn,2
3292,giờ ra đường chắc mặc áo_giáp anh_em ạ sợ quá,3
14269,hết hồn mắ ơi,3
26996,nghe xe hu chứ có thấy chưa chạy đâu,1
12207,cả đời sau lên núi ở,2
3590,nhỏ của camy,4
22200,xợ,3
22367,ở đâu vậy nhi,4
3693,tròi ơi ghê quá,2
10358,đang ngàu mà tr,4
2257,rồi cái người thanh_niên bị đâm đóncos sao ko,4
22565,ngày_xưa trạm xăng sau nhà em cũng cháy như z may mẹ ôm chạy kịp,3
23831,năm nay nhiều người chết thế,2
609,chú em này mà anh bắt được bảo_đảm em_sẻ bỏ cơm 1 tháng,1
604,trước khi hắn đi hắn nói to rồi gì nữa vậy k nghe đc,4
25555,lâu_nay 2 khách_sạn 2 bên đang ngấp ngoải hấp_hồi vì covid lm quả bị cháy_vạ lây thế_này thì chết kiểu hỏa_táng luôn,2
398,chỉ là game chửi wá àk,0
6120,chạy đường dời,4
2514,để trên xã_hội chỉ làm cho xã_hội thêm loạn,1
27876,ui phá_sản r,2
21205,xem nổi hết da_gà xem mấy vid ở cmt nữa đi,0
28347,sao mấy má k biết cứ nói_phun nước vào gas mắc cười ghê_thế pc chỉ có nước dập lửa hả mà đây tùy hoàn_cảnh thôi nó nổ nên k dám lại gần thôi,1
6376,hôm trước cũng gặp cướp của khách nước_ngoài ở mỹ_đình,3
14356,t xem mà nhăn mặt lun á,2
24616,review hay vcl,0
1348,thế này ai dám ra đường lo cho bọn trẻ quá dính tới cái này cho đi k trở_lại đc k,3
635,ý nhắc ê_xanh rồi chạy đi,4
10216,bọn này mới dáng sợ,3
23159,sao không thấy xe cứu hỏa tới vậy,3
18283,dưới 10 năm là hiểu,1
6535,đó là đất_nước tôi cha_ông tôi họ là việt_nam,4
27060,cháy nổ ầm_ầm luôn,1
9466,hướng nội hết phận_đời còn lại luôn,2
17928,án việt_nam mình con nhẹ quá không đủ răn_đe,1
19155,20 năm tò chiệt_sản,1
14788,tội ông kìa v trời,2
7444,chi chi rứa hè bé ba ơi_là bé ba,0
8096,trả xanh đầu đội lông gà mà cứ nghĩ mình là phượng_hoàng bản_thân là công_công cứ nghĩ mình là hoàng_thượng_thích nạp yêu phi,1
4699,chắc pk tiktok_chăng,0
22983,khúc cuối cái đùng em giật_mình luôn,3
5857,xem biển số xe_máy qua camera nhờ công_an điều_tra,4
5826,ngày_xưa t ở xuân đỉnh nó k có như này,2
25214,ở đâu vậy ạ,4
13586,mộng của các a,0
5050,những nạn_nhân ra đường số đen bị cái kéo vào_vai lưng mà ko hiểu chuyện gì sảy ra,3
18619,xử thật nặng,1
17038,ê chắc do tâm em ác,2
13152,gặp tao thì cho biết bố là ai liền,1
21172,có cả fb nữa,4
20156,dịch_bệnh mà_còn khổ,2
6211,biển số xe đâu,1
7471,lâu rồi mà,4
18422,mẹ thì khóc con thì cười từ cửa tòa thật là lực cười,0
2641,bức_xúc thật_sự không_thể chịu được,1
1405,đen,4
11457,ha,0
7814,t là bà vk t tha_thứ cho thằng ck ck t phải bản_lĩnh zị nha,0
6209,th này mới ra bắc hành_nghề à m mà để ng dân_tóm được thì cứ coi_chừng face id của m nhé,1
17904,thương gia_đình quá,2
10818,đau 1 quê 10,2
1086,vượt đèn_đỏ lun hết dám đậu,3
18343,xử nặng vào làm_ơn làm_gương đi pháp_luật hỏng hết 1 thế_hệ rồi,1
22526,sợ quá,3
5507,nguy_hiểm qua,4
12564,t cười xốn_lè luôn,0
8212,kết_đep của ngoại_tình mong những cặp ngoại_tình phát_huy như anh ấy,1
7918,t đag là pé 3 xem video này t hk dám ho lun,3
7434,yêu vk_thương con nhưng lỡ ngoại_tình,0
27663,rùi sao hk phun nước trời,4
19059,lý_do t cực ghét cái lũ báo với cái lũ boi phố,1
23542,coi khúc gần cuối nổ cái mún văng cái dt hú_hồn,3
6107,vd xđ,4
9781,nguyên đức_tiến ế ô_ử nhìn nhìn,4
3733,tội ng_ta dạ,2
4812,ở đâu mà ớn vậy,3
2345,cho nó ăn cơm nhà_nước 2 năm,1
7024,mình nhìn đường_hầm đã thấy sợ rồi mà các cụ sống dưới quá mấy năm trời yêu vn,3
5474,rồi giữ chưa được mời uống nươca trà luôn,2
18448,1 phần do bố_mẹ 1 phần do xã_hội mối quan_hệ xã_hội vậy nên chọn bạn mà chơi 1 phần còn lại do bản_thân,4
8071,le,4
17706,lỗi đau nào bằng lỗi đau mất người_thân,2
8323,nhiu con lay_ck ng ta nhưng hối_thúc ng ta về bỏ vk để lay nó còn ko chọc tức vk nguoi ta đi nhu_vay cũng đáng,1
2612,tự_nhiên vãi chưởng,0
16572,máy cưa mà bật thì,3
24084,đùng_đùng nghe vui tai_phết,0
24487,koi th cũng đủ xợ,3
23440,nam mô_a di_đà phật,0
5614,nè,4
532,nguyen wu,4
8270,quá da_man,1
25410,ở đâu vậy mọi người ơi,4
19728,khổ_thế đã dịch rồi còn cháy,2
1987,kg muốn ăn cơm nhà rồi,2
23419,hà_nội cầu giấy,4
1299,nguyễn,4
985,thầm,4
16877,cái cưa cưa chân ổng hảa tr,1
16786,photo,4
1943,để tui tra_khảo cho,1
2949,có thù với trai_trẻ hả cha,1
4562,dừng đèn_đỏ ai tâp xe gần gần xe tui là tui sợ lắm,3
28571,tiếng hét như con gái thế anh,1
14853,tui từng cưa cây cao mà_còn khó hơn vì vướng nhà ngồi trên sợ lắm,3
27921,cháy ở đâu sợ mng,3
28647,thằng quay video_điệu thế,1
1214,trước khi bỏ đi nó nói cái gì chứ ko nghe rõ,4
8115,thua mỗi thực_dân_pháp cái quốc_tịch,1
8399,tôi không trách đàn_ông ngoại_tình tôi chỉ trách bé 3 đòi_hỏi ck người ta là của mình,1
2669,sợ cây kéo nó lấy máu nó chéc lên vậy,3
785,quê tôi bò đang cày ruộng mà sao quê ông nào mà bò chạy nhong nhong vậy,0
12878,vây t đó đã tìm được bố chưa mn,4
27442,cái nhà khách_sạn mây hồ 2 đó 2 năm trước chính tay mình cùng mấy ông thợ_xây nhà đó đây,4
502,nhờ camera,4
26057,cầu mong con nguoi luôn đc bình_an,0
1503,thằng này dính tùm_lum rồi ít_nhất cũng 8 năm nếu ko gây án_mạng,1
6699,xem bộ phim nhưng chứng_kiến sự hy_sinh của các chiến_sỹ du_kích thật_sự đau_lòng nỗi đau của chiến_tranh để đạt được hòa_bình hôm_nay bậc ông_cha chú đã hy_sinh xương_máu nhiều như_thế_nào,2
227,rồi luôn chắc_t ở nhà luôn quá,2
18453,xuống xe thùng còn cười như đi đánh giặc về cơ mà bọn này phải chăm_sóc cho cẩn_thận rồi hãng thả,1
18046,ko nỗi đau bằng,2
24201,cháy bằng gas thì mưa làm cái gì,4
1975,giờ khiếp nhỉ ra đường ko gì cũng bị va_lây đàn_ông thì ko nói lỡ phụ_nữ người già hay trẻ nhỏ thì sợ thiệt,3
1043,đây là tìm cách trốn nợ rồi,1
26398,ở đâu_đây b,4
28088,đọc cmt anh ui,4
19753,giọng nam_chính hay quá,0
18469,chúng_nó có thấy hối_hận đâu lúc xuống xe đứa nào cũng câng_câng cái mặt lên,1
2892,huynh ê_ghê quá nè,3
504,huỳnh_quốc_khánh,4
25645,pháo nổ,0
21655,omg,0
14794,tiểu ni,4
12667,xinh_hướng nội đến cuối đời,2
25351,mồm thì sợ thế tay thì vẫn quay còn méo run tay,0
25022,h b,4
4409,cách để được ăn cơm nhà_nước trốn nợ nghĩ_dưỡng miễn_phí,0
6617,anh là người có trái_tim và trách nhiêm,0
27542,bạn nhẩy vào mà dập đi tầm này có bố cứu hỏa cũng chịu,1
19664,khổ thân hai nhà bên cạnh,2
850,nó nói_gì đọc gì mà nghe ko rõ,4
6105,dân ko bắt được thì hôm sau cũng vào đồn thôi ở hn cướp thì cũng có nhưng đã lên clips đưa lên rồi thì 1 2 hôm sau vào số 7 nhận_diện faceid nhé,1
18235,không có nổi đau nào bằng mất đi người_thân,2
2510,ra đường sợ nhất mấy thằng như này xui là lên_đường kh biết vì sao luôn,3
15230,chắc do tâm_t ác,2
28031,thế là hết làm lại từ đầu,2
18652,hình_phạt cho lũ kia như nào v mn,1
25782,quá đả,1
12946,m sợ r à sao im_lặng vậy tao kiủ,3
4698,anti social personality disorder,4
23252,đây hỏ,4
5545,đang sợ,3
23567,kẹp giữ là 2 cái khách_sạn luôn thiệt_hại về ng_k có chứ tài_sản là thui rùi_k đếm xuể luôn tội,2
15363,yên,4
6160,hy_vọng cơ_quan_chức_năng xử_lý mạnh_tay,1
28189,ở đâu mà sợ vậy,3
20117,hê hê_hê tuyệt_vời mà,0
1306,mốt ra đường chắc pick ramus chứ mấy thằng sát_thủ này giỡn mặt quá,1
18538,bọn nó lúc ra tòa vẫn đâu thấy ăn_năn có đứa đc đeo khẩu_trang che mặt,1
22872,đã dich_dã mà_còn bị nạn tội qa đi,2
18708,chị ấy cũng sắp cưới mà_lại,2
10151,3 thằng nầy ở trong nam như_vậy bảo_đảm,1
18957,đứng trên tóa thì thế thôi t cá tụi này mà ra tò là tụi nó chả thấy cắn_rứt lương_tâm hay gì nữa đâu,1
17198,chút xíu nữa thành cô tấm thứ 2 r,3
1523,bên bị hại đút tí tiền giám_định lên 7 8 thương_tích vào phần_mềm thì đủ tiền,1
14174,tr ơi coi lại nick đăng hết hồn,3
3252,thôi phát này ko có động_cơ gây án lại đâm nhiều người thì đi mọt gông luôn,1
900,phúc,4
27373,ối rồi ôi kuo,2
18664,khỏi làm mờ thấy luôn,2
7668,trần_hoàng anh,4
12798,hả hê,0
18449,nhìn đôi mắt của cô ấy sẽ hiểu những đêm cô ấy đã từng_trải qua nó dài đến thế_nào,2
25638,nhìn mà xót_xa thương_gđ quá,2
4997,haiz sao lại vậy ta,2
23074,nè hu,2
7487,thua mỗi thực_dân_pháp cái quốc_tịch,1
3842,vụ gì z mn ko hiểu lắm,4
25829,sapa nhỉ,4
11932,chưa làm được gì cho xã_hội toàn phá không,2
5845,hn h mạnh_động,1
3406,quá nhanh và nguy_hiểm,3
26464,toàn tiếng con gái hk nhỉ,4
15633,rojo,0
1258,ghép vào tội nặng nhất rồi nguy_hiểm,3
21232,nổ bình_ga thì có sập nhà,3
25062,tội nhà kế bên,0
18174,lắm con nó có ăn có_học không mà mở mồm ra nói như_thế nó vận vào thân_ý,1
6561,đa_số địa_đạo sếp_tiến không lọt nhé,0
16891,dẻ_ngào đường,4
24450,nhà bn nè,0
6834,hồi lớp 9 đi củ_chi mà em ko dám chui hầm vì nghe có khách du_lịch bị kẹt,3
13156,ng ta đi chuyến nam băc con chưa đổi tài_nhiêu v_no đi co_mét mà đổi 3 tài,4
12604,ổ cali trong đây hả thích bán nước chia_rẽ lắm à sắp đến quốc_hận rồi nên tíc cực chia_rẽ nội_bộ hả mấy cái ac clone,1
13898,nhục dùm,1
4478,sợ nhất cái kéo dinh_mau của bọn bệnh,3
8567,sợ quá sợ quá,3
9652,3 thằng ko đội nón sau 2 thằng đội nón kinh_khủng,0
24152,camera bất_tử,2
27195,hết bất_ngờ này đến bất_ngờ khác,0
26470,cháy mà nghe tiếng ông_bà ôi ôi ới ới á,3
20511,mà anh hên nhà ko ở kế bên ko thì toan,4
6590,dưới đó có khó thở k,3
24979,phút_chốc mất yats cả,2
12678,bản_chất của bỏi_túc,0
18921,đau_lòng,2
3306,toàn thứ gì làm khổ dân,1
4952,báo vn đưa tin_học tiep,4
25815,ở gần mấy ông ga với sắt vụn thì oan_gia,1
2078,ghê vậy,3
17677,thà đi lâu_lâu tí 8 9 năm về chúng_nó còn sợ chứ đi vài tháng rồi về thì chúng_nó xem như chiến_tích,1
25468,bình chịu lực nổ phun gas thôi ko văng mảnh dc,4
20396,thương cho gđ mong gđ bình_an vô_sự,2
6421,quá nguy_hiểm cảm_ơn diễn_viên và ekip đã làm những thức phim chân_thật như_vậy,3
1513,nguyễn,4
22238,tốt đôi,0
8228,ngon lành_đỉnh của chóp,0
3774,thời_điểm này tốt nhất là ở nhà,4
17306,nguy_hiểm quá anh ko nên kéo mạnh vậy đâu sẽ bị đau tay đó,3
6352,cứ phải cầm ở tay để mn biết mình có dt,0
16680,nguy_hiểm quá mọi người này có nghề ok phải ko mn,3
102,tiep phan 2 di,4
11416,hướng nội_het phần đời còn lại,2
18356,người cũng đã mất có_thể duyên_số hồng_trần bạn ấy chỉ đến thế chủ_yếu là người còn sống,2
878,ghê,3
14136,mấy cụ gánh còng lưng chứ nhìn nguy_hiểm quá trời,3
9747,ngầu,0
24178,nghê quá,2
2346,sợ quá,3
2772,mình nghỉ gã thanh_niên dùng kéo chắc dân thanh_hóa nè,3
17814,bản_án quá nhẹ cho nhưng kẻ xem_thương tính_mạng an_toàn của ngươi khác ngắn quá ko biết có kịp để hối_lỗi ko hay lại là mầm móng tội_ác cho tương_lai,2
18918,ko đồng_tình,4
25569,khổ,2
4853,ctho,4
18261,mấy đứa này có đứa nào biết hối_hận mới_lạ,1
325,đó h ra đường tui sợ nhất là nv mà chưa thấy giờ mới thấy càng sợ hơn,3
19390,xử_phạt nhẹ vậy,1
4223,anh thời_buổi giờ loạn quá rồi đi đường ngó trc ngó sau chứ thấy ghia quá,3
313,thấy ms nói lời của thầy hữu_giang,4
830,nói chứ công_an vn mình giỏi lắm á,0
9772,khéo sang kiếp sau ko hết quê mất,2
7174,quan_trọng bây_giờ những diễn_viên nghe si nào đóng moi co người xem lu nghĩ_sĩ ban lot vào thì cũng tay chay,1
4297,nguy_hiểm cho nguoi dân quá,3
2141,trời nó muốn ăn cơm đúng giờ ngủ đúng giấc mà,1
25952,ôi đàn_bà là những niềm đau,2
26115,ở_vậy em ơi,2
24247,nhà của mấy đứa nổ đây r,1
7361,đến vậy luôn không hiểu nổi,2
14787,thượng_đế cũng phải cười,0
19819,trời tội quá àh,2
18137,tha_thứ thì có_thể nhưng quan_trọng tụi nó có hối_lỗi không vì_thế phải có hình_phạt thích_đáng để răng đe thôi các bạn còn trẻ thua thì chung thôi ra chắc tầm 30 40 vẫn còn cơ_hội sửa_đổi,1
14534,ai cũng_nên xem video này ít_nhất 1 lần,0
4026,nó ns gì á,2
11618,công_an đâu,1
25254,khách_sạn bên cạnh cay,4
25438,nhìn điện nó nổ sợ thật_sự,3
27635,giống bị cháy của điện máy_thái_viên ở phú_yên thế,3
7209,đàn_ông mà yêu_bồ lắm với chả yêu vừa cứ động vào quyền_lợi gd noá xem noá xuống tay ngay ở đời k có anh mai huy_hoàng thứ 2 đâu,1
23693,có ai bị sao ko v sợ quá,3
10136,lại lũ vào chê paki cho xem lũ tre trau ở đâu chả vậy cứ làm như mỗi ở mb,1
22178,ủng_hộ thư dới,4
23581,ở gần nhà bán ga ngang ở gần thần chết,3
12577,vừa lòng t lắm,0
1882,thắm,4
8289,quen thì quen hk_co vô_ép người ta li_dị ngen,0
17723,ko dạy đc thì để nhà_nước và pháp_luật dạy ng ở lại là ng đau_khổ nhất,2
21980,có bình gas như bom nổ,3
15628,có những điều bình_dị nhưng lại vô_cùng quý_giá,0
8343,giai_thich,4
1559,xh loạn quá rồi,1
27276,toang luôn 2 khách_sạn kế bên luôn,0
10301,chạy xe chưa rành đòi đánh lon,1
7497,thế bị tịch_thu xe àh,4
20187,cháy vầy thì virus chết sạch nhé,0
7532,ê_nha ê_nha tại_sao ảnh tên lộc,4
24270,eo ơi,2
7857,cái kết cho mấy con tảm tiêu,0
15239,tấm hái dừa cho mẹ_con cám uống,4
25801,covid xong còn cái nịt sợ quá,3
19853,có đôi nào ngủ trong khách_sạn k biết chắc đái ra máu,1
11537,gặp tao thì nói nổi_ko ấy,1
21847,cho mẹ coi đi rồi dặn nhà xài gas cẩn_thận tối thì khóa gas lại,4
14456,đôi_khi chỉ cần một video để thay_đổi cả suy_nghĩ,4
22622,gứm,4
18763,mong sử_lý thật nặng vơi mức cao nhât,1
27665,sợ quá,3
23177,eo ui,2
18107,nợ gì phải trả bằng đó chứ dăm_ba năm tù ra rồi chúng lại tưởng đấy là bản_lĩnh_chứng nào tật nấy,1
28357,sjh nghề tử_nghiệp cái nào cũng có nguy_hiểm riêg cả,3
22213,e bảo cái này đúng ko,4
21772,sợ vl,3
17636,vài năm đổi lại đc_mạng ng k,2
26264,có phải là nên để cửa_hàng xa khu dân_cư không,4
2424,chí quyết,4
5515,xử_lý nghiêm_minh,1
5415,sống đã không có_ích rồi còn gây hại cho tổ_quốc và cả nước_nhà,2
27609,sợ quá quỷ sứ_hà,3
892,tranh nhau đất,1
4982,coi ra đường cẩn_thận,4
25148,hai cái khách_sạn ủa t làm j sai mà cháy lây lun z,1
19557,có ăn có_học mà đi đua xe toàn cỡ từ 20 đến 30 v mà ko bic suy_nghĩ,1
1189,cho_qua bên ukraine cho nó biết,1
26021,toang rồi gầy dựng bao_nhiêu năm giờ mất hết tất_cả,2
3911,shop3,4
28558,có đóng tiền chữa_cháy hàng tháng chưa mà đội pc lâu đến vậy,1
15839,hình_như trúng chân,3
28730,còn gì nữa đâu,2
11419,hỗm cx mới bị nói nhìn điểu xong mém bị úp,3
6496,mình từng được đi tham_quan địa_đạo củ chi cảm_giác đi rất khó_khăn và khó thở đã vậy dùng đt soi đèn thì nhìn k có vạch sóng nào,2
9117,vương đi học hướng nội đến cuối đời,2
26885,chứ kh phải hố hả,4
17939,t nghe mà t còn khóc nói_gì đến là ng nhà nên xử_lý nghiêm những vụ này t_ghét nhất mấy đứa thể_hiện đua xe,2
26255,thằng nói sợ vãi ko biết_mấy vía,3
215,nguy_hiểm quá,3
10274,k nhìn thì nói m khi dễ tao à nhìn thì nói m nhìn đểu t à m biết bố m là ai k,1
5758,ngõ 401 xuân_đỉnh thì phải,4
16408,đúng anh_hùng thà chết chứ ko buôn vũ_khí,2
23554,như hầm bom luôn,3
20324,ở đâu z mn ơi,4
11397,namky rén liền,3
20127,nhà t cũng một lần nổ mà sợ phát khiếp,3
4524,nhốt vĩnh_viễn luôn cũng đc,1
3124,nay mấy ổng xét người kĩ_ghê chắc lại sợ vụ giống bên nhơn_trạch t kia cũng chơi ma_tóe y_như t này,4
7792,làm 100 việc tốt rồi làm_việc 1 việc xấu làm 1000 việc xấu rồi làm 1 việc tốt,4
22331,nổ vui như tết,0
28444,hồi xưa gần nhà mình cx có vụ cháy nhà kiểu nổ gas như thế_này nè lúc đi học về còn vây để quay cơ,4
15654,cho xin tọa_độ chỗ quay video với ạ,4
3495,sợ quá,3
21373,đây á,4
8275,nể,0
20237,mình làm về ga mà nhìn sợ thật,3
7724,được voi đòi 2 bà trưng,1
16182,quỳnh,4
17493,thôi mà dù_sao các bạn ấy cũng còn trẻ mong các ấy được xem_xét phạt thật nặng ạ,2
14963,máy cưa sợ nha,3
14475,beat chất lời ý_nghĩa mv thì xịn xò,0
15234,hướng nội đến già,2
19027,t,4
19608,nỗi đau mất con thì ai thấu chi ng lên mong pháp_luật xử_lý thật nghiêm khác vs nhưng đối_tg này tuyệt_đosi k nhẹ_tay,2
5492,chân_đất 49 e1,4
18229,cai_ten nói lên tat ca,4
1790,q này của yasou đỡ k dc,4
25330,kiểu này chắc ông nào ngoại_tình bà vợ đến đánh_ghen này nhà bán ga hơi xui ở ngay gần khách_sạn,1
18043,thật ai cũng tội cả nhưng_mà di_tù còn có ngày ra còn đay là cố gái ấy mất vĩnh_viễn_k có cơ_hội sau_cùng vẫn là người ở lại là đau_xót nhất,2
26834,má cháy nguy_hiểm mà nghe 3 đứa nói như lòng tiếng phim kinh_dị,3
25670,nó cháy dây_điện đúng sợ luôn,3
16080,trúng chân rồi,3
6830,phải cho thành di_sản thế_giới mới đúng,1
1805,loại này mà để ngoài xã_hội thì căng đét,3
2756,nhũng nguoi như vay ko nên dấu tên dấu mặt,1
18403,vào đọc bình_luận nhiều cái thấy mà lạnh_lòng sao lại cmt_bênh lũ đó đc vậy trời,2
2494,mày giỏi thế_sao lại như_vậy nữa,0
3317,trời ơi lộng_hành dữ_dị ba,1
27218,sợ quá nè,3
15454,cái này mấy cụ gánh còng lưng luôn chứ nhìn nguy_hiểm quá trời,3
27819,ôi nguy_hiểm quá nhà thì dính_sát cạnh nhau như_vậy thì rất dễ cháy lan lắm,3
16817,cây dừa mà gẫy ở dưới phát ha hóa ng_âm luôn,3
25188,ở sa_pa,4
8637,parky thôn hóa_lành chứ đâu,0
18015,nên cho đi luôn hk cho ra,1
11524,nghe giọng là hiểu,4
769,bắt ngay,1
13388,bắt đi bộ_đội hết,1
24131,ủa thấy xe cứu hỏa mà sao ko chữa_cháy,1
17727,mong đừng có như mấy bộ phim vị_thành_niên ở hàn,2
25281,chết thật cửa_hàng kinh_doanh ga cháy nằm giữa 2 khách_sạn,3
13128,bổ_túc ko thèm chứa,2
7498,mấy ông ngoại_tình vào đây hùa đây mà,1
25147,cháy xong rồi mời các a,1
11848,3 ae đi_tu cho lành ik,0
6256,le,4
20609,tôi chỉ muốn nói là tháng cô_hồn,4
20495,dịch thế_này mà_còn nhưng vậy thì,2
27740,ở đâu_đây e,4
2220,ko cần nguyên_nhân,4
22789,á_đù nhà mình bán gas xem sợ thế,3
7477,vậy đừng để người ta hy_vọng và đừng làm khổ họ,2
19453,chúng còn có đường trở về còn con họ thì không nỗi đau chẳng_thể_nào nguôi_ngoai của người ở lại những bậc làm cha làm mẹ dứt_ruột đẻ ra con ra đi như_vậy,2
18136,hãy phạt thật nặg,1
