line_number,text,emotion_label
26241,nhìn đao_thương quá,2
26242,ở đâu_đây bạn,4
26243,khổ_thân gia_đình nhà này,2
26244,có thương_vong gì không ạ,3
26246,cứu hô ma cung chua đen,3
26247,k nên phun nước,4
26248,xe bọc_thép của mấy ông cs đau_k điều_động đến,1
26249,cứu hỏa sao lâu vậy,3
26250,đây là ở sapa,4
26251,khổ thân_dịch dã lại ntn mong chữ màu bình_phục,2
26254,bà kia bảo xuống đi,1
26255,thằng nói sợ vãi ko biết_mấy vía,3
26256,so qua,4
26257,nghe bạn nam bảo khổ_thế nhờ đã dịch cô vít thì chớ mà xót,2
26258,ở đâu tê b,4
26259,bàn hài,4
26260,ôi hai cái khách_sạn,0
26261,sợ,3
26262,ở sapa ạ,4
26264,có phải là nên để cửa_hàng xa khu dân_cư không,4
26265,còi xe cứu hỏa_hú mãi mà k thấy xe đâu,0
26266,ở sapa đúng ko mn,4
26267,gần nhà tui tầm 700 m,4
26268,này pk,4
26269,cháy cả 3 nhà,1
26270,tưởng bị lan ra nhà bên cạnh,3
26272,vui ghê như tết,0
26273,vậy mk nó k_phun xung_quanh để giảm thiệt_hại xem cay vãi,1
26274,vl cứu hỏa đâu thấy hú mãi mà,3
26276,chỉ_tội những nhà xung_quanh,2
26277,cháy o đâu vậy,4
26278,lúc bé mình từng chứng_kiến cảnh nhà mình bị cháy nhà nghèo có gì giá_trị đâu nhưng bao_nhiêu lúa_gạo ba_mẹ làm đc cháy hết,2
26279,eo ơi_sợ thật dịch đã trả lm ra cả cơ_ngơi lại bay luôn theo đám cháy,3
26280,mấy đứa đag trong khách_sạn kiểu,0
26281,r luôn,4
26282,ủa sao mình ko nghe nỗ mà mình chỉ nghe họ nói lỗ là sao mình coi mãi mà k thấy cái lỗ nào tức thiệt,1
26284,tôi sem mà cùng hết cả người sợ quá,3
26285,cháy ở đâu vậy moi người,4
26286,công_an pc chờ cháy hết hãy sao vậy,1
26287,thiệt_hại bảo_hiểm cháy nổ chịu tất,2
26288,thì gas nó đến nhiệt nó nổ như bom thôi,1
26290,nhà bán gas nguy_hiểm vl,3
26292,ở hải_phòng nhỉ,4
26293,hapy new year,0
26294,xe cu hoa gi nge hu khong_chang thay dau ca,2
26295,nam mô_a di_đà phật,4
26296,kbt có ông nào như tôi ko chứ tôi thấy nó nổ quấn vl,1
26297,sao lại để mấy bình ga trước nhà vậy,3
26298,cháy như người do thái,1
26300,điện_chăng như kia thì dễ cháy lắm,3
26301,sao vậy,4
26302,ở đâu thế e ơi,4
26303,sợ quá này,3
26305,ở đâu_dạ mn,4
26307,hình_như ở sapa,4
26308,kinh,4
26309,nguy_hiểm quá mn ạ,3
26310,mới thấy tin này hôm_qua,4
26311,sợ vãi anh ơi,3
26313,đây nè,4
26314,chây lun khác sạn r lm_sao làm_việc đại_sự đc,1
26315,xem đến cuối giật mk luôn ấy,3
26316,yêu_cầu camera lần sau quay tận nơi nhé,0
26317,đây là cà_mau phải hong mn,4
26318,đây là lời cảnh tỉnh cho việc sử_dụng bình gas mini và luôn đóng mở gas đúng cách và cách xử_lý trong các trường_hợp,4
26319,nói thật phòng cháy của tỉnh này thánh_lề mề,1
26320,vãi kìa,2
26321,cứu hỏa đi ngủ rồi a,3
26322,sợ quá,3
26324,hôm_qua tối mới coi trên facebok xong sợ vl,3
26325,mong tất_cả bình_an,0
26326,ở đâu_đây ạ,4
26328,r xe cứu hỏa reo quá r k thấy,4
26329,cháy ks lun,1
26330,nên cách_ly mấy nhà bán gas xa khu trung_tâm tý_k gần nhà dân thì tốt,1
26334,tui bấm dừng rồi ae dập lửa đi,4
26335,a di_đà phật,4
26337,nổ dạy là còn cái nịt,1
26338,những tình_huống ntn ta cần bình_tĩnh khóa_van gas lại để như_vậy chúng_ta có_thể cứu được đám cháy,4
26339,đéo đã đến đây,1
26342,nhà giàu_có wa vui_nha,0
26343,clip này cho lên thời_sự luôn qíu_dị,0
26344,người ko ai chết là mừng lắm rồi,0
26345,rất đẹp,0
26346,đây cũng là bài_học cho ae nào mà sống gần những nhà bán ga đấy,4
26347,gas nổ cứu hỏa vào sịt nước là chết luôn,3
26349,fpt shop chắc kinh_nổ điện_thoại theo,1
26353,sợ quá,3
26354,thêm nhạc tết tết tết tết đến rồi thì hợp_lí nhỉ,0
26355,may tui ở nông_thôn ko có nhiều dây_điện,0
26356,chỗ cháy này là ở đâu ạ,4
26357,hay cho câu không liên_can gì đến nhà mình nghìn like cho cô gái có giọng thánh_thiện,0
26358,nghe ns nguyên_nhân là do ông nào giải xăng ở cửa r châm lửa đúng k,4
26359,o dau vay b oi này chay bữa nào vậy,4
26360,ở đâu vậy ad,4
26362,nhà bên cạnh cũng ảnh_hưởng khá nhiều,4
26363,mấy nhà gần đó kiểu_chúa phù_hộ con_chúa phù_hộ con,0
26364,khách_sạn có ng k tr,4
26365,ở đâu v ạ,4
26367,gas đâu dập_bang nước đc,1
26368,sapa,4
26372,anh ơi xem này,4
26374,mấy tk đang hành_sự trong khác sạn kiểu làm cũng ko_yên nữa,1
26376,vãi,1
26378,cháy ở đâu vậy,4
26381,khách_sạn cạnh mình ở kìa,4
26382,sở thế,4
26383,fbt cháy chắc đến phê,0
26384,nhà mik cx từng bị như_vậy của ik thay người nam_mô a_di_đà phật,4
26385,hih như trên sapa lào_cai,0
26386,lâu chưa b ơi o đâu vậy ạ,4
26387,mong gd chú mau khỏe,0
26389,tôi nhin nghê,2
26390,ở đâu vậy ạ,4
26391,nhanh_trí chạy qua giúp thu đt bên tgd,0
26392,cứu hỏa đâu rồi thấy huấn_luyện bài_bản lắm mà,3
26393,vào nick xem,2
26394,sao đám cháy này giống thật thế nhỉ,0
26395,cháy cả ks lun á_tr,1
26396,có ai nghe cô kia nói ô_vaix chưởng ko,4
26397,vo thi ngọc_ngan 98,4
26398,ở đâu_đây b,4
26399,mang gà ra nướng đi ơ_phí vl,1
26400,chưa tới tết mà,2
26402,t,4
26403,e_côi r trên fb á,4
26404,mới coi mekong hồi tối,4
26405,lúc thủng tầng_ozon mới biết,2
26406,có phải sapa không các bạn,4
26407,mấy bạn ko hiểu gì thì đừng nói bình gas đang cháy nổ phun nc vào để cho nó lan thêm à,1
26408,mới xem trên facebok xog,0
26409,ở đâu v anh,4
26410,cứu hỏa kiểu cháy song mới đến,0
26411,hôm_qua mẹ tao cho coi sợ cực,3
26412,cát bà à ad,1
26413,cháy nhà ngày mấy tháng nào lâu chưa e_sợ thế,3
26414,khổ quá may_mà_còn ko sao cầu cho gd tại qua lạn khỏi,2
26415,lần đầu_tiên mình xem gas cháy nổ như này nhưng mình nghỉ bình gas nổ sức công_phá phải ghê hơn chứ như này hơi yếu v,3
26416,sợ thật tội a_c chủ ga quá,3
26417,trùm cuối ghê thật,0
26418,chỗ nao vậy,4
26419,ôi,2
26421,ở đâu vậy,4
26422,sợ thế cháy ở đâu vậy e,3
26423,sợ cho bán gas luon,3
26424,xem thời_sự có,4
26425,ngang hầm bom thật,1
26426,nổ bình gas mini thôi_bình lớn rất khó nổ,4
26427,nghe bl_viên ns,4
26428,hêlo,0
26431,thau tui cũng lạy cong an_chua chay còi thì hú nuoc thi_hong thay đau nghĩ sao vay,1
26432,nhà ngta chảy nổ nhà_hàng_xóm móc máy ra quay bàn_tán ghê thật,1
26433,cũng phải có thời_gian để xe chữa_cháy tới chứ bô thần_thánh hay j có cháy là tới liền dc lại mấy mẹ,1
26434,ở âu_v mọi người,4
26435,bà kia còn chưa ns gì toàn nghe ông kia nói eo ơi sợ v,3
26436,đội_hình 2 lăng_a phát_triển 4 lăng_b âu,0
26437,gọi ngộ_k ra gọi lão long vương,0
26438,ngày hôm_qua vw coi live xong,4
26439,vô_tư cháy,1
26440,ở đâu đấy anh,4
26441,tao đang nhìn con xe_điện màu cam nhà bên trái,4
26442,ở đâu v a,4
26443,nghe tiếng xe cứu hỏa mà sao ko thấy,4
26444,vừa xem trên fb,4
26445,htps w tiktok com,4
26447,lướt face thấy cô mấy người chửi pc nghe mà tức một_khi là nổ bình gas thì ko_thể phi_thẳng trg đó dc mà sao mng ko hiểu j cg chuier đội pc nhờ,1
26450,tao từ fb qua day,4
26451,nhà có đúng cái nịt,1
26452,nghe cứu hỏa mà sao lâu quá đi,2
26453,nhìn xót_xa quá,2
26454,ai đang đóng gạch tronhf nghỉ chắc hú_hồn,3
26455,giờ ga bao tiền 1 bình nhỉ,4
26456,tội quá,2
26457,mong sao cho hết tội nhà ghê,2
26458,ghê ít xịu gì sao nhìn giống đường trên dalat,4
26459,có mấy đôi đag dở trong mây hồ,0
26461,sợ vl,3
26462,may là k liên_quan đến nhà mình bó_tay cô gái cháy sang fpt thì chết hàng tỉ đồng,4
26464,toàn tiếng con gái hk nhỉ,4
26465,ở đâu đấy ạ,4
26466,sợ qá,3
26467,thôi toang,2
26468,ở thái_nguyên phải ko ạ,4
26469,tội quá đi th,2
26470,cháy mà nghe tiếng ông_bà ôi ôi ới ới á,3
26472,chay,4
26475,khách_sạn kế bên kểu vừa kên phòng ch lm j phải chạy ra,0
26476,hope everyone’s safe out there,4
26477,hai bên hai cái khách_sạn ở giữa bán gas,4
26478,xe cứu hỏa lâu vậy,4
26479,nguyên_nhân tại_sao nô vậy các bn,4
26481,sợ vãi,3
26483,anh ơi anh quay đoạn chú chủ vứt bình ga ra ik ạ,4
26484,k thấy xe cứu hỏa,4
26485,ở đâu vậy ạ,4
26486,sợ qua,3
26487,o dau z ban,4
26489,cháy nhà mà like nhiều dữ,0
26491,mấy nhà kế bên kiểu_niệm phật,0
26492,ở sapa,0
26493,bố thằng chữa_cháy nào dám vào đợi cháy xong nhé,1
26494,ơ sa_pa à,4
26495,chờ đc chữa_cháy có_khi hết cả khu,3
26496,ở đây vậy m n,4
26497,nghe thấy tiếng xe cứa hỏa mà đel thấy ra cứa,1
26498,lựa đúng nhà để cháy ghê,1
26499,xong vụ này thì to,0
26500,nam mô_a di_đà phật,0
26501,thế mấy nhà bên cạnh có sao k ạ hôm trước e thấy bạn e bảo mà e chưa hỏi dc,4
26502,tội 2 thk khách_sạn,2
26503,mt,4
26504,nghe như bom sợ vãi,3
26505,còn người còn của thôi,2
26506,mấy nhà bên cạnh ra hết người chưa,4
26507,anh ơi đây là ở sapa ạ,4
26508,không thấy cứu hỏa đâu cả,4
26511,vl quả nổ cuối,1
26512,ở nơi nào vậy bạn,4
26513,toang rồi khách_sạn ơi,3
26514,ở đâu vậy ai hu,2
26515,khổ quá,2
26517,xem mà não_nề hết cả lòng may_mắn người ko sao,2
26518,thế thấy xe cứu hỏa kêu mà k thấy đâu,4
26520,ôi giồi ôi nó nổ phát cuối to vãi,1
26521,phùng phụt trông sợ nhỉ bên cứu hỏa đến chậm quá lần cà qua nhà bên,3
26522,toang rồi,3
26523,kinh_doanh gas phải rất cẩn_thận sai 1 ly là đi 1 dặm chả ai mua nhà sát nhà bán gas,4
26524,cứu hỏa_k giám_lại gần luân,3
26525,cái này cháy ở sapa phải ko,4
26526,không ai làm_sao là sự may_mắn lớn nhất rồi,0
26527,past 2 đi b,2
26529,ở đâu vậy mọi người,4
26530,nam mô_a di_đà phật đây ở đâu v ạ,4
26532,a di_đà phật,4
26533,hóng đi,4
26534,chỗ fpt là chỗ tui mua loptop lun,0
26535,fong cháy trữa cháy sao ko đến hả mn ơi,1
26536,chỉ thấy còi báo_động còn del thấy cái xe cứu hỏa nào,1
26537,khách_sạn máy_nổ,0
26538,o đâu vậy bạn adp,2
26539,ở đâu_đây bạn,4
26540,xem mà nín thở,3
26541,nơi bán chất_đốt thì phải lắp hệ_thống phòng cháy chữa_cháy cùng các nguyên_tắc phòng cháy nghiêm_ngặc chứ,1
26542,sợ quá,3
26544,sợ thế,3
26545,ở sapa chạy nha ga,4
26546,tau từng thấy cháy cột điện mà lấy nước tạt vào cho nó hết cháy,0
26547,a di_đà phật,4
26548,ông chủ nhà_ga này chơi lớn hơn khá bảnh_đốt cả tiệm ga,0
26549,nhìn sợ thế,3
26550,thật ntn cứu hỏa phải đợi tất_lừa mới vào được à,1
26551,mong cả nhà đều bình_an,0
26552,vl,3
26553,nam mô_a di_đà phật,4
26554,sau kh gọi xe cứu hỏa trời lo nói lo cười,3
26556,tội chú quá mong_chú sớm khỏe lại,2
26558,nam mô_a di_đà phật may là k có thiệt_hại về người,4
26559,ở đâu vậy ạ,4
26560,ở đâu z,4
26563,trời đã dịch mà_còn cháy nhà nữa khổ lại càng khổ thêm,2
26564,úi giời ơi,0
26565,sợ quá,3
26566,cháy sang nhà bên kia nữa,1
26567,cháy 2 bên khách_sạn chứ như này đôi nào đang sập sình_chắc cũng co_giò mà chạy,0
26568,cháy cỡ dẫy mà sao cứu hỏa chậm thế đã kêu xe tới là phải tới sao cho nhanh để dập chứ ngta kêu xe tới chi mà chậm nó cháy muốn hết nhà phấn quấn nó,1
26569,của sự lươn lẹo,1
26570,cháy trên sapa phải k bạn,4
26571,cái này được lên thời_sự rồi khủng_thật,3
26572,còi cứu hỏa_rú ầm2 mà ko thấy j,4
26573,cháy ở đâu v bn,4
26574,cái này lâu rồi,4
26576,nhìn nó cháy giống bộ anime t coi vl,0
26577,xin_lỗi ý_kiến cá_nhân thôi đã cháy như_vậy cũng đã khổ rồi mà bạn nữ trong video còn cười được,2
26578,sắp ag,3
26579,sợ quá,3
26580,khúc cuối hú_hồn lun,3
26582,khổ mấy nhà bên cạnh,2
26583,tội 2 ông kinh_doanh khách_sạn,2
26584,cháy ở đâu vậy mọi người,4
26585,đúng là còn cái nịt,1
26586,2 hotel 2 bên thằng bán gas chính giữa khác nào bom hẹn giờ,1
26587,ở sapa ak,4
26588,giờ có cứu hỏa phun nước vô cũng không cứu kịp còn nổ bắn thương cả nv cứu hỏa nữa,2
26589,sapa,4
26590,ở đâu vậy ta,4
26591,chời ơi mình tưởng mình đang coi pháo hoa,0
26592,orang lagi ada musibah tp yg videoin berisik bgt,1
26594,tam_vị chân hỏa nè,0
26595,may quá sau khi nhà cháy hết thì lực_lượng cứu hỏa xuất_hiện k,3
26596,2 khách_sạn ngay bên cạnh,2
26597,le du,4
26599,ko thấy lực_lượng cứu hỏi nhỉ,3
26600,đăng đc cái clip bnhieu view,4
26601,ở sa_pa á_nga mn,4
26603,omg,0
26604,ơn trời mn ko sao,0
26605,cháy ỏ đâu_đây,4
26606,thằng re,4
26607,khách_sạn được ăn lây,4
26608,nơi này là đâu vậy các bạn ơi,4
26609,u bằn ra đây luôn ý,0
26611,đừng ở bên cạnh nhà bán ga sợ quá,3
26613,cẩn phải có quy_định mới kinh_doanh mặt hành_dể cháy nổ phải xa khu dân_cư,4
26614,ở sapa,4
26615,sợ chưa,3
26617,ở đâu vậy mn,4
26618,khách_sạn mây hồ,0
26620,ko lo đêm mấy chiếc xe_máy đi để đó nó đnhs lửa lên cháy hết,1
26621,làm nhà và sinh_sống gần với các cây_xăng đại_lý gas không sớm thì muộn sẽ bị thôi mà mà chẳng thấy thằng con nào làm thầy_phong thủy phán ra nhỉ,2
26622,có gas mà phun thêm nước vào có mà cháy thêm cho_nên đội cứu_hộ chưa phun nước vào là vậy á,1
26623,đừng bao_giờ chỉ cho lính cứu hỏa cách dập lửa nha mấy anh_chị sao cứu hỏa không thấy dập lửa an_toàn là trên_hết,4
26624,thương cho căn nhà bị cháy quá thấy xót thật,2
26626,cảm_ơn vì gđ vẫn bình_an,0
26627,2 nhà kế bên có ảnh_hưởng nhiều k bạn ơi,4
26628,khổ dịch_giã rùi lại còn thế_này nữa nhưng còn người là còn của ta làm_nên của chứ của không làm ra người mong_mn mạnh khỏe,2
26629,thương quá,2
26630,mong trên đó mỗi người 1 ít gom_góp giúp_đỡ họ trong mùa dịch nè,0
26631,ở đâu_vạy mọi người,4
26633,sapa à bác,4
26634,vụ này này,4
26635,ko có đôi nào chạy ra_nhở,0
26636,k biết_mấy người trong khách_sạn nghĩ gì nhỉ,0
26637,đọc cmt thêm,4
26638,ở đâu_đây mọi người,4
26639,mãi ko thấy xe chữa_cháy nhỉ,4
26640,lỡ cháy sang nhà bên kia ai chịu,3
26641,s còi tưởng xe cứu hỏa tới chứ,2
26642,pc đâu lâu quá,2
26643,chủ tus dân lào_cai phải kh ạ v,4
26644,đừng có chê cứu hỏa dây_điện thế kia xịt cho giật chết à nào ngắt mới xịt,1
26645,2 ks bên cạnh cũng toi luôn,1
26647,cái chữ khách_sạn mây_hổ mà muốn đọc thành khách_sạn gây nổ ghê,0
26648,ko thay cua hoa,4
26649,xo an_the,4
26650,vui như đem 30,0
26651,xin chia buồn với 2 nhà bên cạnh,2
26652,nguy_hiểm quá ck ơi,3
26653,nam mô_a di_da phat_cầu trời cho cs con_người chúng con bình_an,4
26655,cho e_hỏi là s xe chữa_cháy k dập ạ,2
26656,trời ơi_khổ quá dịch mà_còn chay nữa,2
26658,ở đó may có xe kíu hỏa,4
26660,tội cho hai khách_sạn ghê,2
26661,bắn pháo_hoa chi,0
26662,xem mấy vid sau nựa,4
26663,toàn đều là gas_mini gây lên do việc san_triết bất_hợp_pháp còn nếu bình gas 12 kg nó nổ thì các nhà_kia sập hết,1
26664,nghe cái giọng của chú em nào trong video mà dễ_thương thế,0
26665,tội cái tiệm smartphone,2
26666,xem mà hồi_hộp ghe,3
26667,ở đâu v ạ,4
26668,ở đâu vậy các bác,4
26669,xe chua cháy đâu,4
26670,nước_ngoài người ta hạn_chế tổn_thất việt_nam thì cháy xong tới xịt nước bớt bụi,1
26671,sapa à b,4
26672,khổ,2
26676,pha cuối á á_á làm hết hồn hà,3
26677,tự_hào là người nông_thôn,0
26678,sợ thật ý,3
26679,hu sợ quá,3
26681,chưa tết mà đốt pháo làm gì vậy,2
26682,o dau vay moi nguoi,4
26683,nhin ftp sop bao_nhiêu dt sịn sò,0
26685,ở tỉnh nào vậy,4
26686,mang đôi nước dội vào,0
26687,con_bé toàn vãi vs vẽ thui_á,0
26688,thương_tâm qua đi ạ,2
26691,cháu vừa xem trên fb xong,2
26693,sao ko cháy sang mấy nhà bên cạnh nhie t mới nghe đc câu đấy ở cuối video,1
26694,mẹ cứu hỏa việt_nam cháy xong mới cứu,1
26695,tội nhất 2 nhà 2 bên ch fpt và khách_sạn nhà cháy cái mệt đủ loại tiền,2
26696,trơi ơ tôi nghiêp qua nam mô_a di_đa phât,4
26697,may không thiết_hại về người còn về tài_sản mn an_tâm là kinh_doanh này thì bắt_buộc mua bảo_hiểm hết,4
26698,dịch mà_còn vậy nữa chia buon,2
26699,đốt pháo_hoa ăn_mừng sớm thế,0
26700,kinh cháy nhà gas khiếp,3
26701,cháy ga có cháy nhà bt đâu mà phun nc,0
26702,eo ôi,2
26705,cày tiktok mãi view ko lên nhà hàng_xóm lỡ cháy cái view lên ầm_ầm comen vui thôi_nha,0
26706,khóc thét,2
26707,nhà t bên cạnh nhà bán ga kiểu,2
26708,nhà t bán ga,4
26710,hình_như cái vụ cháy này đc đăng lên tin_tức phải ko anh,4
26711,rồi cứu hỏa đâu,4
26712,ko dám phung nước đau nó nổ văn_sát bình ga ra banh sác lun ák,3
26713,ở đâu vậy ạ,4
26715,cứu_hộ đâu chậm thế,1
26716,dây_điện cháy ghê thật,3
26717,giờ cái nịt cũng ko còn,2
26718,vãi chửi cái ông con trai nói mắc cười vãi,0
26719,cũng may_mắn,0
26720,sợ chưa,3
26721,như phim hành_động,4
26723,fpt shop vs khách_sạn kiểu chắc tao kí đầu mày quá,1
26724,ui,4
26725,người ko_thiệt là tốt rồi còn mọi thứ thiệt_hại là có_thể khắc_phục đc,0
26726,có ai nghe giọng đàn_ông thật mạnh_mẽ ko,4
26728,nhà bên cạnh đang trắng_tinh,4
26729,dm có mấy bố bảo vào nướng thịt vs_xúc xích,1
26730,cháy nhà thôi mà cũng phải sợ tao là ta ngất_lâu òi,3
26731,nam mô_a di_đà phật,4
26733,bị ở đâu_đó ad ơi,4
26736,sợ quá,3
26737,ở chỗ nào vậy bạn mà sao đứng quay video ko tìm cách cửu mấy đứa nhỏ vậy,2
26740,cư hoa đến đứng nhìn cho cháy đến làm gì,1
26741,cháy nè e coi gas nổ kìa,1
26742,nhất hai nhà hàng_xóm rồi nhé có bao_nhiêu hưởng hết,1
26743,rồi bồi_thường cho người ta hok nhỉ,4
26744,vừa xem từ đứa bạn đăng trên fce song,4
26745,ở đâu vậy ạ,4
26746,k dây_điện s phun nước được bình chữa_cháy gần quá nguy_hiểm,3
26747,bắn pháo_hoa sớm v,0
26748,trao giải_camera vàng cho quả quay ngay chất_lượng hình_ảnh âm_thanh ánh_sáng đầy_đủ tập_trung quay có cả thuyết_minh,0
26749,khác gì nổ mìn đâu,3
26750,sapa nhi,4
26752,cưu hoa đau hết rồi,2
26753,hu,2
26754,vụ này ở sapa 10 h hôm trc quá kinh_khủng,2
26755,b ơi cho hỏi là trên thị_trấn có đội cứu hỏa k vậy,4
26756,đền tiền chết người,1
26757,đứng xem thôi nói lắm thế,4
26758,đền_bù thiệt_hại lên đến hàng tỷ đồng,4
26759,cái năm quái_j mà dịch_bệnh r bà hỏa ghé thăm miết zị chợi,1
26760,sao chú không gọi cứu hỏa vậy,3
26761,chỗ nào v ạ,4
26762,hãi vl,3
26763,cmt dạo để kiếm xuhuong,4
26764,sapa chỗ mình nguy_hiểm quá,3
26765,ở dau v,4
26766,cái nó nổ bốp_bốp mãi là nổ tường hay nổ miệng bình gas vậy các bác,4
26768,đọc cmt mới thấy nhiều người thiếu hiểu_biết quá trời,2
26770,đéo hiểu mấy cái xe_máy còn để gần đó nữa chứ,1
26771,mấy đứa trog khách_sạn kiểu,0
26772,cháy ở đâu_đâu b,4
26773,nhà dùng bếp từ cx đỡ,0
26774,ma tốc_độ,4
26775,thành_phố mà sao cứu_hộ chậm thế,1
26776,eo ui,0
26778,tai cách_ly k_nha nghi_dc nè,0
26779,ở đâu a,4
26780,này o đau v,2
26781,sao k có cứu hỏa vậy,3
26782,ở đâu_vạy anh,4
26783,chúa ơi bán gas nguy_hiểm quá,3
26784,em xem clip này chưa ny,4
26785,mấy cháu lửa chùa bảo mang nước ra mà dập,0
26786,thương qua,2
26789,vì sao bị cháy nổ vậy bạn,2
26790,pháo bông mùa dịch a,2
26791,coi nè,4
26792,gọi xe cứu_hộ,4
26793,cứu hỏa hơi kém,3
26795,quả này ra đường ở,2
26796,dịch tnay các thánh vẫn đi sapa đc hả,2
26797,vừa xem trên facebok xong,4
26798,sợ qus,3
26799,may là người không bị sao,4
26800,trước khi quay clip có gọi cho cứu hỏa với điện_lực chưa,3
26801,sợ,3
26804,trời ơi đã khổ rồi còn khổ thêm tội quá,2
26805,ở đâu vậy,4
26807,ở sapa đúng ko,4
26808,vk ơi ghê hok,0
26809,mong chú bình_an qua cái nguy,3
26810,ở sa_pa hả a,4
26813,rầu tao chưa thấy đội cứu hỏa nào luon cháy gần hết tới xịt nước cho mát,2
26814,đã xem nhé,4
26815,ở đâu vậy bạn thương quá,0
26816,cứu hỏa lâu tới ghê,2
26817,xem không sợ mà mấy bác bình_luận nhiều lúc giật_mình,3
26818,mấy bình_luận_viên tương_lai,4
26819,2 cái hotel 2 bên,4
26821,may là ko có gió,4
26822,sợ quá,3
26823,may là cứu đc ng,0
26824,nguy_hiểm quá,3
26825,thương quá,0
26826,sợ quá,3
26827,sao ko gọi cứu hỏa đến,3
26828,tên trùng ad,0
26831,ở đâu vậy,4
26832,cả buổi mà không thấy chua_chay đâu,2
26833,ơ đâu cháy nổ sợ vậy mn ơi,3
26834,má cháy nguy_hiểm mà nghe 3 đứa nói như lòng tiếng phim kinh_dị,3
26835,xe cứu hỏa đâu,3
26836,cứu hỏa said cháy song_a sẽ đến,3
26837,sao ko kiêu_phòng trái chữa trai choi,4
26838,ơ kìa mấy đứa bé đag vỗ_tay kìa,0
26839,tết đến rồi tết đến rồi,0
26840,có ai biết nguyên_nhân k,4
26841,nhìn thương quá mà khúc cuối la quá nha e,0
26842,ca nữa hả,0
26843,cháy như này mà k cí cứu hỏa thế_là hỏng,2
26844,đốt covid đó,0
26845,ko thấy xe chữa_cháy đâu hết rồi,3
26846,đấy cho mấy đứa nói cứu hỏa cầm vòi vào mà phun,1
26847,khách_sạn “ cháy phòng ” là có thật,4
26850,ở đâu đấy,4
26851,ở chỗ nào vậy hả bạn,4
26853,t cho chủ cmt,4
26855,cháy luôn chiếc xe,3
26857,không nên đứng gần quê em bị ngay ở chợ mà bao_nhiêu người_bỏng thương_tâm,3
26858,rep k,0
26859,cái fpt kế bên là no luôn,1
26860,sao khong dt cu hoa,4
26861,hồi ở sg nô 1 chai ga mini nhỏ thôi đã điếng,3
26862,sapa à,4
26863,dây_điện cháu luôn,4
26864,nhìn mà nhớ lại ông_bà hồi còn nhỏ_xíu bame đón ra nhìn nhà không còn gì ông_bà thì mất,2
26865,ở đâu vậy bạn,4
26867,trời ơi,0
26868,má nó nổ,1
26869,thg nào đăng_hú hí trong khác sạn k mn,4
26870,ge quá,0
26872,còn 1 dôi chong ngà ngỉ,4
26873,khách_sạn cũng toang luôn,2
26874,vào đọc bl và xem tiếp,4
26875,lâu_lâu có sự_kiện vui nhỉ,0
26876,tôi thấy đầu xe pc đến nhưng sao không phun nước học chuyên_ngành làm nhiệm_vụ như này à phun sương cho hạ áp_suất hơi nóng xuống,1
26877,này đội tình_nhân nào đang làm_việc ở trong thì toang,1
26878,thương quá trời rớt nước_mắt,0
26879,tội qua đi mất,2
26880,đây là lí_do tao ko_thích ở trên phố,1
26881,nhà hai bên hai khách san,4
26882,nam mô_a di_đà phật,4
26883,sapa này ae,4
26885,chứ kh phải hố hả,4
26886,ở dalat đk m n,4
26887,gần cháy lan sang nhà bên cạnh,3
26888,đúng phong_cách việt,0
26889,cháy mà tim vẫn nhiều không hiểu,2
26890,thương chú,4
26891,ghê chưa,1
26892,ở đâu bạn,4
26895,đề_nghị tuyên_dương và tặng giấy khen cho ông anh vnpt chứ ko lại mấy sinh_mạng,0
26897,sao ko gọi cứu hỏa mà quay video,3
26898,cứu hỏa đâu,3
26899,ở đâu đấy ban ở,4
26900,may quá ca đến kịp lúc cháy xong,4
26901,vui ơi_là vui,0
26902,thế là mất_trắng rồi,2
26903,hai anh khách_sạn kẹp một chị bán gas thì nể rồi bà nó cho biết,0
26904,phun đi vkl giỏi thì ra đấy cầm vòi mà phun như thật,1
26905,ở nhà liền kề cũng có rủi_ro sợ thật,3
26906,hai khách_sạn kế bên kiểu,0
26907,ở đâu vậy bạn,4
26908,cái này tôi nghe rồi ở trên thời_sự,4
26909,hic thương nhà bé quỳnh lắm,2
26910,sao tự_dưng lại cháy ác vậy a,3
26911,hi,0
26913,o dau vay,4
26914,kênh em làm về enzo mọi người đừng ủng_hộ,2
26915,bình_luận như btv,4
26916,nổ cái là rỗ bóng luôn,0
26917,b ơi_b bt lí_do sao nó nổ k ạ,4
26918,nam mô_a di_đà phật nam mô_a di_đà phật nam mô_a di_đà phật nam mô_a di_đà phật nam mô_a di_đà phật nam mô_a di_đà phật nam mô_a di_đà phật,4
26919,thiệt_hại mấy tỷ,4
26921,xem mà kg sợ mà cái thằng nó nói jóng con gái thật_sự sợ thế sợ thế vãi,3
26923,thằng này giọng đáng yêu thế,0
26924,sợ thật,3
26925,ở đâu z,4
26926,sapa gặp_gỡ đất_trời,0
26927,đây là nhà bán điện nước dân_dụng đây à bn,4
26928,tiệm gas said sau vụ này tôi chu_cấp cho hotel 5 triệu tháng được chưa,0
26929,cháy ở đâu và khi nào đây ad,4
26930,dịch_bệnh mà khổ vậy trời,2
26932,ciu hỏa trể vậy,2
26933,mấy thằng phật online kiểu thấy cháy không đến dập lửa còn đứng quay,1
26934,sợ,3
26936,ở đâu vậy bạn,4
26937,thằng chủ khách_sạn chắc nó mừng rơi nước_mắt nhà vẫn còn nguyên,0
